Bachelor,Master,Doctor,Teacher,Alumni
24.89170138888889,,,,
14.125555555555556,,,,
14.845428240740741,,,,
24.047638888888898,,,,
5.978148148148149,,,,
12.534409722222222,,,,
4.0099884259259255,,,,
18.7930787037037,,,,
24.437685185185188,,,,
12.998483796296295,,,,
14.548310185185185,,,,
14.044456018518519,,,,
9.830162037037036,,,,
2.7908796296296297,,,,
4.945868055555556,,,,
12.018738425925926,,,,
11.829178240740744,,,,
22.63476851851852,,,,
7.851469907407408,,,,
29.489178240740735,,,,
14.040011574074073,,,,
2.0568171296296294,,,,
4.895023148148147,,,,
7.115833333333333,,,,
11.054236111111113,,,,
4.75449074074074,,,,
2.0165277777777777,,,,
17.9490162037037,,,,
27.845520833333335,,,,
13.82204861111111,,,,
28.117118055555558,,,,
1.1163310185185187,,,,
21.030162037037034,,,,
10.677534722222221,,,,
2.5246064814814813,,,,
13.993368055555557,,,,
3.639895833333333,,,,
16.032152777777778,,,,
17.915023148148148,,,,
117.11484953703703,,,,
12.998680555555554,,,,
8.204340277777778,,,,
3.2779861111111113,,,,
22.74445601851852,,,,
27.049386574074074,,,,
13.62861111111111,,,,
10.674131944444444,,,,
13.993287037037033,,,,
7.117002314814815,,,,
26.971921296296294,,,,
5.973680555555556,,,,
27.993043981481478,,,,
27.86396990740741,,,,
22.27237268518519,,,,
5.581122685185186,,,,
6.765439814814815,,,,
11.983796296296298,,,,
11.233414351851852,,,,
5.889166666666668,,,,
3.410509259259259,,,,
14.024965277777778,,,,
14.094375000000001,,,,
9.823611111111111,,,,
4.652581018518518,,,,
8.94671296296296,,,,
13.814247685185185,,,,
11.885092592592596,,,,
54.793645833333336,,,,
9.270659722222222,,,,
2.6364467592592593,,,,
26.127523148148146,,,,
10.671388888888888,,,,
2.57625,,,,
6.2225925925925925,,,,
5.037870370370371,,,,
28.137233796296297,,,,
14.192523148148148,,,,
18.152361111111112,,,,
14.866215277777776,,,,
14.040069444444445,,,,
10.032604166666667,,,,
10.68554398148148,,,,
8.730613425925927,,,,
44.84555555555556,,,,
33.85337962962963,,,,
7.21349537037037,,,,
13.694745370370372,,,,
6.944386574074073,,,,
13.931122685185185,,,,
2.668148148148148,,,,
13.76962962962963,,,,
8.918703703703702,,,,
14.717604166666666,,,,
29.785960648148148,,,,
13.221087962962962,,,,
7.835115740740742,,,,
3.996435185185186,,,,
22.71337962962963,,,,
25.7558449074074,,,,
29.002627314814813,,,,
17.974525462962962,,,,
34.73847222222222,,,,
1.2488194444444445,,,,
13.179976851851853,,,,
6.7586458333333335,,,,
27.999375,,,,
15.786354166666666,,,,
23.057754629629635,,,,
27.671701388888888,,,,
11.94130787037037,,,,
26.073912037037033,,,,
7.7569791666666665,,,,
1.6283333333333334,,,,
48.09788194444445,,,,
5.799189814814815,,,,
6.945324074074074,,,,
19.97392361111111,,,,
17.255277777777778,,,,
27.925497685185185,,,,
13.677962962962964,,,,
15.511134259259256,,,,
1.006273148148148,,,,
6.921840277777778,,,,
13.115925925925927,,,,
23.68859953703704,,,,
27.92548611111111,,,,
13.143252314814815,,,,
13.240752314814815,,,,
7.812268518518517,,,,
13.876678240740741,,,,
14.844513888888887,,,,
25.121932870370372,,,,
14.034050925925925,,,,
22.077812500000004,,,,
4.943043981481481,,,,
21.956238425925925,,,,
10.745995370370371,,,,
14.87091435185185,,,,
9.110104166666666,,,,
25.250810185185177,,,,
3.844768518518518,,,,
14.75105324074074,,,,
26.177615740740745,,,,
7.307013888888889,,,,
12.69798611111111,,,,
26.896493055555553,,,,
18.31215277777778,,,,
11.049293981481483,,,,
7.164027777777778,,,,
7.116550925925926,,,,
16.757766203703703,,,,
16.838159722222223,,,,
12.603252314814815,,,,
7.80375,,,,
27.869166666666665,,,,
8.814837962962963,,,,
20.711006944444442,,,,
16.27415509259259,,,,
4.977488425925925,,,,
20.010277777777777,,,,
8.885162037037038,,,,
9.934432870370372,,,,
61.16730324074076,,,,
5.822673611111112,,,,
8.530208333333333,,,,
8.631724537037037,,,,
12.072349537037038,,,,
13.000706018518517,,,,
1.113761574074074,,,,
2.026724537037037,,,,
3.870127314814815,,,,
10.58099537037037,,,,
12.831307870370367,,,,
7.9960300925925925,,,,
3.6265856481481484,,,,
13.837430555555557,,,,
26.97341435185185,,,,
24.758414351851854,,,,
10.92173611111111,,,,
14.84443287037037,,,,
19.32695601851852,,,,
5.973043981481482,,,,
1.9529166666666666,,,,
20.81646990740741,,,,
13.241851851851852,,,,
29.903888888888886,,,,
26.813252314814818,,,,
13.88988425925926,,,,
6.965474537037037,,,,
14.125902777777778,,,,
14.185208333333334,,,,
8.160150462962964,,,,
1.9763425925925924,,,,
4.940243055555555,,,,
1.1137731481481479,,,,
4.913090277777778,,,,
1.2085069444444445,,,,
5.908483796296297,,,,
21.86133101851852,,,,
6.991979166666667,,,,
23.753506944444446,,,,
15.900497685185188,,,,
11.885127314814817,,,,
28.750891203703702,,,,
20.9115162037037,,,,
12.795127314814815,,,,
53.26561342592593,,,,
10.879537037037037,,,,
129.99063657407405,,,,
6.911597222222222,,,,
10.317511574074075,,,,
10.81451388888889,,,,
7.061481481481481,,,,
8.925092592592593,,,,
15.038587962962962,,,,
6.291388888888889,,,,
13.679490740740741,,,,
16.930381944444445,,,,
2.8080902777777785,,,,
6.113773148148149,,,,
16.953738425925923,,,,
14.945868055555556,,,,
13.91824074074074,,,,
5.765613425925926,,,,
93.23197916666668,,,,
5.441180555555556,,,,
6.011030092592594,,,,
21.557928240740743,,,,
3.693020833333333,,,,
13.80025462962963,,,,
14.214930555555556,,,,
4.9762152777777775,,,,
12.76539351851852,,,,
19.970381944444444,,,,
1.081388888888889,,,,
25.79465277777778,,,,
74.25466435185184,,,,
78.045,,,,
28.03789351851852,,,,
26.797372685185184,,,,
18.719849537037035,,,,
4.098252314814815,,,,
14.994884259259258,,,,
5.847013888888889,,,,
17.825532407407408,,,,
19.874375,,,,
20.866574074074073,,,,
33.005636574074074,,,,
64.10951388888888,,,,
24.734131944444446,,,,
8.984189814814815,,,,
12.7609375,,,,
5.869247685185186,,,,
11.90375,,,,
14.119375000000002,,,,
14.007604166666667,,,,
5.99513888888889,,,,
24.017928240740744,,,,
20.874513888888888,,,,
12.986898148148146,,,,
20.752349537037034,,,,
2.865740740740741,,,,
12.949444444444445,,,,
23.006747685185186,,,,
55.956759259259265,,,,
20.167199074074073,,,,
24.688750000000002,,,,
113.00282407407408,,,,
13.917858796296297,,,,
27.840671296296296,,,,
19.803090277777777,,,,
6.106863425925926,,,,
13.869548611111112,,,,
6.812824074074074,,,,
3.122175925925926,,,,
4.951550925925926,,,,
11.797442129629632,,,,
13.654178240740741,,,,
15.079027777777778,,,,
15.07903935185185,,,,
1.1022337962962965,,,,
1.7196412037037037,,,,
3.14974537037037,,,,
5.025138888888889,,,,
20.01626157407408,,,,
22.836053240740743,,,,
14.669652777777777,,,,
27.23787037037037,,,,
12.7496875,,,,
9.10125,,,,
34.065150462962954,,,,
26.901527777777776,,,,
13.962372685185185,,,,
10.653252314814814,,,,
10.147534722222222,,,,
13.036423611111111,,,,
20.99090277777778,,,,
19.885381944444443,,,,
19.88523148148148,,,,
19.885254629629628,,,,
26.883831018518517,,,,
13.80574074074074,,,,
12.87574074074074,,,,
13.846006944444444,,,,
27.818611111111114,,,,
24.963819444444447,,,,
13.914525462962963,,,,
13.94462962962963,,,,
12.643923611111111,,,,
30.77565972222222,,,,
15.820069444444446,,,,
20.675381944444442,,,,
13.959328703703704,,,,
15.820289351851855,,,,
8.30662037037037,,,,
12.652152777777777,,,,
10.053680555555555,,,,
12.65204861111111,,,,
15.82013888888889,,,,
13.790879629629629,,,,
9.817199074074072,,,,
28.000972222222224,,,,
9.87457175925926,,,,
7.65966435185185,,,,
6.9196875,,,,
28.03122685185185,,,,
14.855636574074072,,,,
1.8914583333333332,,,,
14.88730324074074,,,,
3.8489583333333335,,,,
5.12005787037037,,,,
5.1135879629629635,,,,
7.690405092592592,,,,
11.09877314814815,,,,
8.118935185185183,,,,
16.931064814814814,,,,
153.77484953703703,,,,
17.910810185185184,,,,
10.966944444444444,,,,
13.885034722222223,,,,
9.842500000000001,,,,
9.84275462962963,,,,
7.81462962962963,,,,
13.935162037037035,,,,
7.720405092592593,,,,
11.741412037037039,,,,
26.79429398148148,,,,
2.6809375,,,,
13.981099537037037,,,,
18.921805555555558,,,,
6.760208333333334,,,,
20.103657407407407,,,,
26.728379629629632,,,,
12.511087962962963,,,,
13.668333333333335,,,,
10.900462962962964,,,,
22.159212962962965,,,,
12.682858796296296,,,,
9.06726851851852,,,,
14.005833333333335,,,,
13.929212962962962,,,,
5.757222222222223,,,,
13.981481481481477,,,,
7.822152777777777,,,,
11.596250000000001,,,,
12.014467592592593,,,,
34.614745370370365,,,,
14.956608796296296,,,,
10.12667824074074,,,,
14.144537037037036,,,,
6.9137152777777775,,,,
13.830787037037034,,,,
22.057268518518523,,,,
14.695127314814815,,,,
12.018877314814816,,,,
6.11375,,,,
30.0540625,,,,
3.9238773148148143,,,,
6.567615740740741,,,,
13.800625,,,,
9.161793981481482,,,,
5.770057870370372,,,,
4.854641203703703,,,,
2.794918981481482,,,,
21.95615740740741,,,,
14.682777777777778,,,,
21.9569212962963,,,,
21.957476851851855,,,,
16.930462962962963,,,,
4.257905092592592,,,,
20.856296296296296,,,,
77.03304398148147,,,,
3.6172800925925923,,,,
17.841238425925926,,,,
16.942465277777778,,,,
14.096689814814814,,,,
2.9202199074074073,,,,
10.889907407407408,,,,
17.949803240740742,,,,
9.284317129629628,,,,
9.851493055555554,,,,
6.600358796296296,,,,
16.93462962962963,,,,
2.006296296296296,,,,
11.14320601851852,,,,
16.05085648148148,,,,
10.032395833333332,,,,
6.947430555555555,,,,
4.8228125,,,,
12.952777777777778,,,,
2.9237152777777786,,,,
40.82122685185185,,,,
14.695509259259259,,,,
14.225046296296295,,,,
4.83261574074074,,,,
2.012951388888889,,,,
29.132962962962964,,,,
28.200821759259256,,,,
16.812453703703703,,,,
13.910046296296297,,,,
7.942141203703703,,,,
21.97931712962963,,,,
4.2719560185185195,,,,
10.997303240740742,,,,
9.638182870370372,,,,
23.52892361111111,,,,
8.772546296296296,,,,
5.916990740740741,,,,
1.8852199074074074,,,,
27.171944444444442,,,,
15.053912037037035,,,,
152.01461805555556,,,,
4.953391203703703,,,,
1.7595138888888888,,,,
6.147592592592592,,,,
2.056388888888889,,,,
12.12539351851852,,,,
19.960706018518522,,,,
28.5459375,,,,
7.039143518518519,,,,
12.59728009259259,,,,
13.689351851851853,,,,
13.134525462962964,,,,
1.8447222222222224,,,,
1.0129861111111111,,,,
14.01125,,,,
23.529050925925926,,,,
1.5298958333333335,,,,
5.750949074074074,,,,
54.054421296296304,,,,
28.246574074074072,,,,
7.54857638888889,,,,
5.0097453703703705,,,,
24.005069444444448,,,,
27.777881944444445,,,,
6.905196759259259,,,,
18.88634259259259,,,,
10.174317129629628,,,,
6.733622685185185,,,,
13.965891203703702,,,,
18.036365740740738,,,,
6.8909259259259255,,,,
17.800266203703703,,,,
13.92417824074074,,,,
10.827650462962964,,,,
19.09869212962963,,,,
27.744814814814813,,,,
13.911134259259258,,,,
32.88822916666667,,,,
14.197569444444444,,,,
2.1495717592592594,,,,
6.890833333333333,,,,
17.870034722222222,,,,
8.92644675925926,,,,
14.010925925925926,,,,
10.949976851851853,,,,
14.039583333333333,,,,
90.03944444444446,,,,
20.114293981481477,,,,
20.192025462962963,,,,
13.736018518518517,,,,
2.094965277777778,,,,
13.844421296296296,,,,
16.193414351851853,,,,
7.33462962962963,,,,
24.00562500000001,,,,
27.777766203703703,,,,
15.869085648148145,,,,
111.75368055555555,,,,
11.872708333333334,,,,
24.59153935185185,,,,
10.007719907407408,,,,
10.604247685185186,,,,
20.971724537037034,,,,
25.868657407407408,,,,
2.8208680555555565,,,,
15.354895833333332,,,,
8.777384259259259,,,,
13.825254629629628,,,,
13.770347222222222,,,,
17.013877314814813,,,,
27.642372685185187,,,,
15.869166666666665,,,,
17.931597222222223,,,,
14.008668981481481,,,,
1.8337037037037036,,,,
12.697731481481481,,,,
13.966574074074073,,,,
4.370821759259259,,,,
9.932314814814815,,,,
14.000474537037038,,,,
12.953356481481478,,,,
19.8968287037037,,,,
18.61983796296296,,,,
8.662337962962962,,,,
9.004745370370372,,,,
27.712800925925922,,,,
4.830659722222222,,,,
9.266631944444445,,,,
8.773819444444444,,,,
13.982905092592592,,,,
12.984918981481481,,,,
6.9073263888888885,,,,
17.901712962962964,,,,
16.034351851851856,,,,
9.060081018518517,,,,
9.710092592592591,,,,
6.919375,,,,
101.9186111111111,,,,
5.229421296296297,,,,
1.795925925925926,,,,
3.0774189814814816,,,,
14.964780092592592,,,,
16.0227662037037,,,,
13.89826388888889,,,,
24.96670138888889,,,,
26.263368055555556,,,,
18.0703125,,,,
145.6397800925926,,,,
32.14290509259259,,,,
12.043078703703706,,,,
14.097025462962963,,,,
13.981203703703704,,,,
27.71295138888889,,,,
13.98423611111111,,,,
1.8937152777777777,,,,
14.844652777777778,,,,
8.009641203703703,,,,
14.983865740740741,,,,
2.8674652777777787,,,,
11.812175925925928,,,,
5.872881944444445,,,,
18.09722222222222,,,,
6.445462962962964,,,,
13.789108796296295,,,,
13.943263888888888,,,,
13.649884259259256,,,,
7.064826388888889,,,,
6.819583333333334,,,,
15.6293287037037,,,,
5.7654513888888905,,,,
12.36277777777778,,,,
27.99380787037037,,,,
18.860347222222224,,,,
19.809803240740738,,,,
24.93375,,,,
25.62825231481481,,,,
8.074039351851852,,,,
16.054305555555555,,,,
8.295497685185184,,,,
8.13085648148148,,,,
13.998090277777777,,,,
4.951493055555555,,,,
15.278483796296296,,,,
9.991273148148148,,,,
13.981284722222222,,,,
9.680486111111112,,,,
12.19681712962963,,,,
8.552071759259261,,,,
18.120555555555555,,,,
6.090092592592593,,,,
1.9752546296296296,,,,
7.91435185185185,,,,
7.136886574074074,,,,
1.0118287037037035,,,,
23.843194444444446,,,,
26.1777662037037,,,,
63.80063657407409,,,,
2.7836226851851853,,,,
9.939814814814817,,,,
10.01689814814815,,,,
24.66091435185185,,,,
6.709432870370371,,,,
33.10443287037037,,,,
10.473263888888889,,,,
60.03598379629631,,,,
18.685567129629632,,,,
2.1767013888888886,,,,
2.800486111111111,,,,
1.1925462962962965,,,,
6.838958333333333,,,,
14.03667824074074,,,,
9.806712962962962,,,,
4.071261574074075,,,,
4.072835648148147,,,,
4.0690277777777775,,,,
4.159074074074074,,,,
4.157766203703703,,,,
3.9407870370370373,,,,
4.159432870370369,,,,
4.157800925925926,,,,
10.858449074074075,,,,
2.8080671296296296,,,,
10.85832175925926,,,,
4.157997685185185,,,,
12.505023148148148,,,,
2.8070138888888887,,,,
4.157777777777778,,,,
4.160636574074075,,,,
3.9402314814814807,,,,
4.1554166666666665,,,,
1.9333449074074076,,,,
2.8075115740740744,,,,
4.156412037037037,,,,
4.161284722222222,,,,
4.158761574074075,,,,
4.15945601851852,,,,
1.9333912037037035,,,,
2.8085185185185186,,,,
3.9412499999999997,,,,
19.828611111111112,,,,
3.940671296296297,,,,
4.1571875,,,,
7.949178240740741,,,,
4.068738425925926,,,,
4.073229166666667,,,,
3.7654050925925926,,,,
2.8077314814814818,,,,
4.1559375,,,,
4.154513888888889,,,,
16.0499537037037,,,,
4.842592592592592,,,,
28.120578703703703,,,,
20.95084490740741,,,,
14.687997685185186,,,,
13.750891203703704,,,,
19.929189814814812,,,,
32.906226851851855,,,,
28.812164351851855,,,,
1.8028819444444446,,,,
7.835335648148148,,,,
8.086782407407409,,,,
6.830277777777778,,,,
2.9809606481481485,,,,
7.890555555555555,,,,
14.078182870370368,,,,
13.985960648148147,,,,
11.103310185185187,,,,
6.043136574074074,,,,
10.931168981481482,,,,
18.677662037037035,,,,
9.890393518518517,,,,
120.86883101851852,,,,
27.924756944444447,,,,
16.92318287037037,,,,
4.185057870370371,,,,
20.14193287037037,,,,
25.913935185185185,,,,
32.022476851851856,,,,
33.94840277777777,,,,
132.41515046296297,,,,
107.90944444444445,,,,
146.8357638888889,,,,
8.968032407407408,,,,
11.780208333333336,,,,
10.145347222222222,,,,
13.97068287037037,,,,
12.956550925925926,,,,
23.845949074074078,,,,
7.929918981481483,,,,
1.0596180555555554,,,,
13.593854166666668,,,,
34.955555555555556,,,,
29.92583333333333,,,,
14.21875,,,,
34.111851851851846,,,,
9.867777777777778,,,,
14.225173611111112,,,,
24.925069444444443,,,,
28.837731481481484,,,,
10.931562500000004,,,,
11.84277777777778,,,,
3.2672106481481484,,,,
35.99650462962963,,,,
146.83609953703703,,,,
2.6973379629629624,,,,
4.075636574074075,,,,
11.761226851851852,,,,
7.05125,,,,
55.956539351851866,,,,
2.0463310185185186,,,,
30.050011574074077,,,,
55.95662037037037,,,,
13.995659722222221,,,,
13.059560185185186,,,,
73.93174768518519,,,,
21.852939814814814,,,,
13.894594907407408,,,,
28.84929398148148,,,,
26.868784722222223,,,,
28.900949074074074,,,,
13.060023148148149,,,,
11.885717592592593,,,,
10.609409722222221,,,,
3.048148148148148,,,,
5.991006944444445,,,,
12.190011574074074,,,,
12.892870370370371,,,,
19.663125,,,,
2.985578703703704,,,,
13.518425925925925,,,,
7.214270833333333,,,,
7.148206018518518,,,,
13.02355324074074,,,,
97.70587962962964,,,,
9.90505787037037,,,,
22.02130787037037,,,,
13.744988425925925,,,,
27.818414351851853,,,,
5.04425925925926,,,,
28.704270833333336,,,,
15.985277777777778,,,,
4.869976851851852,,,,
22.021226851851853,,,,
27.975601851851852,,,,
27.062708333333337,,,,
28.050613425925924,,,,
27.818425925925926,,,,
26.120856481481482,,,,
8.7790625,,,,
19.946145833333333,,,,
11.965717592592593,,,,
27.975208333333335,,,,
27.06247685185185,,,,
23.09402777777778,,,,
27.812488425925924,,,,
27.812928240740742,,,,
13.902199074074074,,,,
17.91326388888889,,,,
14.051805555555555,,,,
7.181724537037036,,,,
30.944039351851846,,,,
23.98840277777778,,,,
13.971099537037036,,,,
15.044502314814812,,,,
3.9366550925925927,,,,
30.945138888888888,,,,
11.96570601851852,,,,
5.136354166666667,,,,
10.010578703703706,,,,
6.951909722222222,,,,
1.9761805555555554,,,,
14.050798611111112,,,,
26.740983796296298,,,,
25.031180555555558,,,,
7.051203703703704,,,,
7.143310185185185,,,,
2.8673842592592598,,,,
32.978599537037034,,,,
13.926157407407409,,,,
7.678182870370372,,,,
10.84775462962963,,,,
31.911076388888887,,,,
13.926689814814816,,,,
13.865636574074074,,,,
2.780231481481482,,,,
12.932060185185186,,,,
14.99912037037037,,,,
18.797962962962963,,,,
18.26834490740741,,,,
8.056886574074072,,,,
23.066203703703707,,,,
6.910046296296296,,,,
19.783819444444443,,,,
4.009803240740742,,,,
28.9081712962963,,,,
25.847962962962963,,,,
19.89465277777778,,,,
13.942291666666668,,,,
13.740775462962963,,,,
14.872071759259258,,,,
14.028125,,,,
7.900011574074073,,,,
28.750902777777778,,,,
7.020104166666667,,,,
13.781435185185185,,,,
22.037453703703704,,,,
6.004722222222223,,,,
6.072743055555556,,,,
28.7828125,,,,
27.647037037037034,,,,
13.970856481481482,,,,
13.896597222222221,,,,
25.947881944444443,,,,
25.803923611111113,,,,
13.723182870370369,,,,
18.75648148148148,,,,
4.681527777777777,,,,
7.954629629629628,,,,
14.069722222222223,,,,
8.099293981481482,,,,
36.16474537037037,,,,
90.79055555555556,,,,
1.986261574074074,,,,
5.992430555555556,,,,
1.855474537037037,,,,
17.949560185185184,,,,
12.670034722222221,,,,
12.226782407407407,,,,
13.061493055555555,,,,
27.533090277777777,,,,
21.912199074074074,,,,
1.9865277777777777,,,,
1.0572916666666667,,,,
6.990706018518519,,,,
13.774386574074073,,,,
20.073634259259258,,,,
11.815370370370372,,,,
2.0553819444444446,,,,
3.6283796296296296,,,,
14.887280092592594,,,,
1.044861111111111,,,,
21.88291666666667,,,,
2.6096180555555555,,,,
20.90070601851852,,,,
15.067465277777778,,,,
13.880520833333334,,,,
26.850775462962964,,,,
8.107002314814817,,,,
13.904166666666667,,,,
9.291261574074072,,,,
3.9193865740740748,,,,
13.884328703703705,,,,
13.509027777777778,,,,
38.36559027777778,,,,
4.047465277777778,,,,
14.051527777777778,,,,
14.984942129629628,,,,
4.729745370370369,,,,
14.10761574074074,,,,
15.72915509259259,,,,
21.01313657407408,,,,
12.779560185185185,,,,
50.17475694444444,,,,
141.03126157407405,,,,
9.531516203703704,,,,
31.936608796296298,,,,
2.522523148148148,,,,
10.844189814814817,,,,
12.705266203703701,,,,
25.862106481481476,,,,
3.947847222222222,,,,
4.934965277777778,,,,
3.6929166666666666,,,,
55.822824074074084,,,,
12.8568287037037,,,,
5.815474537037038,,,,
14.64079861111111,,,,
6.750312500000001,,,,
21.77314814814815,,,,
15.058368055555555,,,,
12.983900462962962,,,,
19.066261574074076,,,,
5.336620370370371,,,,
32.85478009259259,,,,
18.61967592592592,,,,
5.939733796296297,,,,
10.993726851851852,,,,
7.000243055555556,,,,
28.058032407407406,,,,
98.2453125,,,,
5.913981481481483,,,,
3.670856481481482,,,,
2.9269907407407407,,,,
21.981435185185187,,,,
15.092002314814815,,,,
4.743877314814815,,,,
1.572210648148148,,,,
10.94033564814815,,,,
13.976053240740741,,,,
12.899386574074073,,,,
20.11402777777778,,,,
13.858807870370372,,,,
13.129953703703702,,,,
92.89091435185186,,,,
13.727083333333333,,,,
18.080162037037034,,,,
15.201400462962964,,,,
13.953368055555554,,,,
14.026539351851852,,,,
14.133668981481481,,,,
6.239409722222222,,,,
3.1949189814814813,,,,
126.0076273148148,,,,
14.05821759259259,,,,
17.207650462962963,,,,
15.212557870370366,,,,
3.009710648148148,,,,
12.764317129629628,,,,
13.834097222222221,,,,
10.177858796296297,,,,
2.9204050925925933,,,,
19.975335648148146,,,,
2.778449074074074,,,,
7.0014467592592595,,,,
21.008275462962967,,,,
19.044224537037035,,,,
7.7756944444444445,,,,
12.827916666666667,,,,
17.189999999999998,,,,
10.980474537037038,,,,
17.0028125,,,,
12.64585648148148,,,,
34.91078703703704,,,,
16.158148148148147,,,,
9.713865740740742,,,,
28.184201388888887,,,,
17.122488425925926,,,,
21.618807870370368,,,,
19.741585648148146,,,,
12.963819444444445,,,,
6.777627314814814,,,,
36.19629629629629,,,,
15.136550925925924,,,,
12.367835648148148,,,,
6.1390625,,,,
2.567685185185185,,,,
7.008460648148148,,,,
82.9114814814815,,,,
2.9117245370370375,,,,
8.92060185185185,,,,
67.9726388888889,,,,
28.973645833333336,,,,
30.001423611111115,,,,
12.81935185185185,,,,
1.9878935185185183,,,,
1.0776388888888888,,,,
6.385416666666667,,,,
12.063483796296298,,,,
13.676805555555555,,,,
8.04429398148148,,,,
13.958159722222222,,,,
7.136886574074074,,,,
6.982453703703704,,,,
26.17802083333333,,,,
13.041967592592593,,,,
29.367511574074076,,,,
10.844189814814817,,,,
52.71037037037036,,,,
21.97578703703704,,,,
12.926909722222222,,,,
12.808576388888888,,,,
3.8001967592592596,,,,
24.71386574074074,,,,
13.725706018518519,,,,
12.18224537037037,,,,
17.971145833333335,,,,
3.5918055555555553,,,,
12.926805555555555,,,,
6.947881944444445,,,,
18.095995370370368,,,,
6.784409722222222,,,,
18.028831018518517,,,,
6.981377314814814,,,,
10.930729166666667,,,,
6.985127314814815,,,,
10.928680555555555,,,,
6.9828125,,,,
18.026747685185185,,,,
6.980740740740741,,,,
9.81423611111111,,,,
4.789108796296297,,,,
7.772662037037037,,,,
17.122488425925926,,,,
13.870787037037038,,,,
9.861365740740741,,,,
5.00724537037037,,,,
2.9809375,,,,
4.070046296296297,,,,
6.9015509259259264,,,,
14.304363425925926,,,,
21.97033564814815,,,,
113.87592592592596,,,,
2.618761574074074,,,,
24.994212962962962,,,,
1.635648148148148,,,,
21.861261574074078,,,,
12.963449074074074,,,,
15.060497685185185,,,,
20.957199074074072,,,,
18.77105324074074,,,,
20.844108796296297,,,,
27.8778125,,,,
5.918229166666668,,,,
5.644652777777779,,,,
7.015312499999999,,,,
13.918020833333333,,,,
10.506377314814815,,,,
6.86630787037037,,,,
1.6550462962962964,,,,
10.859849537037038,,,,
14.143842592592591,,,,
5.645428240740742,,,,
7.015289351851852,,,,
13.967314814814815,,,,
13.308252314814814,,,,
14.118171296296298,,,,
13.775405092592589,,,,
26.91803240740741,,,,
15.943240740740741,,,,
28.911261574074075,,,,
7.920324074074073,,,,
13.698113425925925,,,,
9.594826388888889,,,,
11.704722222222227,,,,
13.997372685185185,,,,
27.176134259259257,,,,
1.1449189814814815,,,,
15.951875000000001,,,,
25.097349537037033,,,,
12.920266203703704,,,,
14.083009259259258,,,,
15.717060185185185,,,,
22.73538194444445,,,,
10.929791666666667,,,,
13.702997685185185,,,,
10.049768518518517,,,,
14.019618055555556,,,,
25.77740740740741,,,,
